Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link
moby/moby,distribution++TestTokenPassThru89,TestTokenPassThru,new Mutex,false,Name :ts_TLS_mutex,91,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L89,master
moby/moby,distribution++TestTokenPassThru89,TestTokenPassThru,new Mutex,false,Name :ts_Config_TLSConfig_mutex,91,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L89,master
moby/moby,distribution++TestTokenPassThru89,TestTokenPassThru,new Mutex,false,Name :ts_Config_ErrorLog_mu,91,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L89,master
moby/moby,distribution++TestTokenPassThru89,TestTokenPassThru,new Mutex,false,Name :ts_Config_nextProtoOnce_m,91,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L89,master
moby/moby,distribution++TestTokenPassThru89,TestTokenPassThru,new Mutex,false,Name :ts_Config_mu,91,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L89,master
moby/moby,distribution++TestTokenPassThru89,TestTokenPassThru,new WaitGroup,false,Name :ts_wg,91,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L89,master
moby/moby,distribution++TestTokenPassThru89,TestTokenPassThru,new Mutex,false,Name :ts_mu,91,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L89,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new Mutex,false,Name :ts_TLS_mutex,106,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new Mutex,false,Name :ts_Config_TLSConfig_mutex,106,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new Mutex,false,Name :ts_Config_ErrorLog_mu,106,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new Mutex,false,Name :ts_Config_nextProtoOnce_m,106,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new Mutex,false,Name :ts_Config_mu,106,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new WaitGroup,false,Name :ts_wg,106,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new Mutex,false,Name :ts_mu,106,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new Mutex,false,Name :tsredirect_TLS_mutex,109,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new Mutex,false,Name :tsredirect_Config_TLSConfig_mutex,109,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new Mutex,false,Name :tsredirect_Config_ErrorLog_mu,109,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new Mutex,false,Name :tsredirect_Config_nextProtoOnce_m,109,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new Mutex,false,Name :tsredirect_Config_mu,109,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new WaitGroup,false,Name :tsredirect_wg,109,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
moby/moby,distribution++TestTokenPassThruDifferentHost104,TestTokenPassThruDifferentHost,new Mutex,false,Name :tsredirect_mu,109,https://github.com/moby/moby/blob/master/distribution/registry_unit_test.go#L104,master
awslogs%!(EXTRA string=,, string=Len, string=,, string=MODEL ERROR = The receiver of func , string=Len, string= was not an ident)
awslogs%!(EXTRA string=,, string=Less, string=,, string=MODEL ERROR = The receiver of func , string=Less, string= was not an ident)
awslogs%!(EXTRA string=,, string=Swap, string=,, string=MODEL ERROR = The receiver of func , string=Swap, string= was not an ident)
moby/moby,awslogs++TestNewAWSLogsClientUserAgentHandler120,TestNewAWSLogsClientUserAgentHandler,new Mutex,false,Name :request_Config_Credentials_m,134,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L120,master
moby/moby,awslogs++TestNewAWSLogsClientUserAgentHandler120,TestNewAWSLogsClientUserAgentHandler,new Mutex,false,Name :request_safeBody_lock,134,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L120,master
moby/moby,awslogs++TestLogBlocking291,TestLogBlocking,new channel,false,Name :stream_messages,293,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L291,master
moby/moby,awslogs++TestLogBlocking291,TestLogBlocking,new Mutex,false,Name :stream_lock,293,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L291,master
moby/moby,awslogs++TestLogBlocking291,TestLogBlocking,Comm Param,true,1,298,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L291,master
moby/moby,awslogs++TestLogBlocking291,TestLogBlocking,Integer as a chan bound,true,1,298,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L291,master
moby/moby,awslogs++TestLogBlocking291,TestLogBlocking,new channel,false,Name :errorCh,298,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L291,master
moby/moby,awslogs++TestLogBlocking291,TestLogBlocking,new channel,false,Name :started,299,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L291,master
moby/moby,awslogs++TestLogNonBlockingBufferEmpty329,TestLogNonBlockingBufferEmpty,Comm Param,true,1,333,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L329,master
moby/moby,awslogs++TestLogNonBlockingBufferEmpty329,TestLogNonBlockingBufferEmpty,Integer as a chan bound,true,1,333,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L329,master
moby/moby,awslogs++TestLogNonBlockingBufferEmpty329,TestLogNonBlockingBufferEmpty,new channel,false,Name :stream_messages,331,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L329,master
moby/moby,awslogs++TestLogNonBlockingBufferEmpty329,TestLogNonBlockingBufferEmpty,new Mutex,false,Name :stream_lock,331,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L329,master
moby/moby,awslogs++TestLogNonBlockingBufferFull340,TestLogNonBlockingBufferFull,Comm Param,true,1,344,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L340,master
moby/moby,awslogs++TestLogNonBlockingBufferFull340,TestLogNonBlockingBufferFull,Integer as a chan bound,true,1,344,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L340,master
moby/moby,awslogs++TestLogNonBlockingBufferFull340,TestLogNonBlockingBufferFull,new channel,false,Name :stream_messages,342,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L340,master
moby/moby,awslogs++TestLogNonBlockingBufferFull340,TestLogNonBlockingBufferFull,new Mutex,false,Name :stream_lock,342,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L340,master
moby/moby,awslogs++TestLogNonBlockingBufferFull340,TestLogNonBlockingBufferFull,Comm Param,true,1,348,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L340,master
moby/moby,awslogs++TestLogNonBlockingBufferFull340,TestLogNonBlockingBufferFull,Integer as a chan bound,true,1,348,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L340,master
moby/moby,awslogs++TestLogNonBlockingBufferFull340,TestLogNonBlockingBufferFull,new channel,false,Name :errorCh,348,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L340,master
moby/moby,awslogs++TestLogNonBlockingBufferFull340,TestLogNonBlockingBufferFull,new channel,false,Name :started,349,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L340,master
moby/moby,awslogs++TestProcessEventEmoji1050,TestProcessEventEmoji,new Mutex,false,Name :stream_lock,1051,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L1050,master
moby/moby,awslogs++TestProcessEventEmoji1050,processEvent,Candidate Param,false,ub_for603_2,0,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L1050,master
moby/moby,awslogs++TestProcessEventEmoji1050,processEvent,For loop not well formed,false,Init : <nil> Cond : &{0xc041932080 30840215 > 0xc04153e980} Post : <nil>,603,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L1050,master
moby/moby,awslogs++TestNewAWSLogsClientCredentialEndpointDetect1587,TestNewAWSLogsClientCredentialEndpointDetect,new Mutex,false,Name :testServer_TLS_mutex,1600,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L1587,master
moby/moby,awslogs++TestNewAWSLogsClientCredentialEndpointDetect1587,TestNewAWSLogsClientCredentialEndpointDetect,new Mutex,false,Name :testServer_Config_TLSConfig_mutex,1600,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L1587,master
moby/moby,awslogs++TestNewAWSLogsClientCredentialEndpointDetect1587,TestNewAWSLogsClientCredentialEndpointDetect,new Mutex,false,Name :testServer_Config_ErrorLog_mu,1600,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L1587,master
moby/moby,awslogs++TestNewAWSLogsClientCredentialEndpointDetect1587,TestNewAWSLogsClientCredentialEndpointDetect,new Mutex,false,Name :testServer_Config_nextProtoOnce_m,1600,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L1587,master
moby/moby,awslogs++TestNewAWSLogsClientCredentialEndpointDetect1587,TestNewAWSLogsClientCredentialEndpointDetect,new Mutex,false,Name :testServer_Config_mu,1600,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L1587,master
moby/moby,awslogs++TestNewAWSLogsClientCredentialEndpointDetect1587,TestNewAWSLogsClientCredentialEndpointDetect,new WaitGroup,false,Name :testServer_wg,1600,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L1587,master
moby/moby,awslogs++TestNewAWSLogsClientCredentialEndpointDetect1587,TestNewAWSLogsClientCredentialEndpointDetect,new Mutex,false,Name :testServer_mu,1600,https://github.com/moby/moby/blob/master/daemon/logger/awslogs/cloudwatchlogs_test.go#L1587,master
archive%!(EXTRA string=,, string=String, string=,, string=MODEL ERROR = The receiver of func , string=String, string= was not an ident)
archive%!(EXTRA string=,, string=Less, string=,, string=MODEL ERROR = The receiver of func , string=Less, string= was not an ident)
archive%!(EXTRA string=,, string=Len, string=,, string=MODEL ERROR = The receiver of func , string=Len, string= was not an ident)
archive%!(EXTRA string=,, string=Swap, string=,, string=MODEL ERROR = The receiver of func , string=Swap, string= was not an ident)
moby/moby,archive++collectFileInfoForChanges15,collectFileInfoForChanges,Comm Param,true,2,19,https://github.com/moby/moby/blob/master/pkg/archive/changes_other.go#L15,master
moby/moby,archive++collectFileInfoForChanges15,collectFileInfoForChanges,Integer as a chan bound,true,2,19,https://github.com/moby/moby/blob/master/pkg/archive/changes_other.go#L15,master
moby/moby,archive++collectFileInfoForChanges15,collectFileInfoForChanges,new channel,false,Name :errs,19,https://github.com/moby/moby/blob/master/pkg/archive/changes_other.go#L15,master
moby/moby,archive++collectFileInfoForChanges15,collectFileInfoForChanges,Comm Param,false,2,31,https://github.com/moby/moby/blob/master/pkg/archive/changes_other.go#L15,master
moby/moby,archive++collectFileInfoForChanges15,collectFileInfoForChanges,Integer as a for upper bound,false,2,31,https://github.com/moby/moby/blob/master/pkg/archive/changes_other.go#L15,master
moby/moby,archive++collectFileInfoForChanges15,collectFileInfoForChanges,Comm Param,false,0,31,https://github.com/moby/moby/blob/master/pkg/archive/changes_other.go#L15,master
moby/moby,archive++collectFileInfoForChanges15,collectFileInfoForChanges,Integer as a for lower bound,false,0,31,https://github.com/moby/moby/blob/master/pkg/archive/changes_other.go#L15,master
moby/moby,archive++TestCmdStreamLargeStderr215,TestCmdStreamLargeStderr,new Mutex,false,Name :cmd_Process_sigMu,216,https://github.com/moby/moby/blob/master/pkg/archive/archive_test.go#L215,master
moby/moby,archive++TestCmdStreamLargeStderr215,cmdStream,new Mutex,false,Name :pipeR_p_wrMu,1239,https://github.com/moby/moby/blob/master/pkg/archive/archive_test.go#L215,master
moby/moby,archive++TestCmdStreamLargeStderr215,cmdStream,new Mutex,false,Name :pipeR_p_once_m,1239,https://github.com/moby/moby/blob/master/pkg/archive/archive_test.go#L215,master
moby/moby,archive++TestCmdStreamLargeStderr215,cmdStream,new Mutex,false,Name :pipeW_p_wrMu,1239,https://github.com/moby/moby/blob/master/pkg/archive/archive_test.go#L215,master
moby/moby,archive++TestCmdStreamLargeStderr215,cmdStream,new Mutex,false,Name :pipeW_p_once_m,1239,https://github.com/moby/moby/blob/master/pkg/archive/archive_test.go#L215,master
moby/moby,archive++TestCmdStreamLargeStderr215,cmdStream,new channel,false,Name :done,1250,https://github.com/moby/moby/blob/master/pkg/archive/archive_test.go#L215,master
